gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4516169675	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/106498204	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Follmannia	Follmannia orthoclada		SPECIES	Follmannia orthoclada (Zahlbr.) Frödén, Arup & Søchting	Follmannia orthoclada		CL		Coquimbo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.318066	-71.24075	233.0						2022-02-01T11:47	1	2	2022	9725555	9725555	HUMAN_OBSERVATION	iNaturalist	Observations	106498204		ian_medeiros	2024-01-24T19:08:39	CC_BY_NC_4_0	John G. Phillips	John G. Phillips			2024-05-20T17:35:02.278Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516164708	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/101966294	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Follmannia	Follmannia orthoclada		SPECIES	Follmannia orthoclada (Zahlbr.) Frödén, Arup & Søchting	Follmannia orthoclada		CL		Coquimbo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-30.022994	-71.387542	126.0						2021-11-25T15:47:44	25	11	2021	9725555	9725555	HUMAN_OBSERVATION	iNaturalist	Observations	101966294		ian_medeiros	2024-01-24T19:08:55	CC_BY_NC_4_0	Omar Arzola	Omar Arzola			2024-05-20T17:34:08.151Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516148010	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/197308773	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea hirta		SPECIES	Usnea hirta (L.) F.H.Wigg.	Usnea hirta		CL		Valparaíso	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.150956	-71.498395	7088.0						2024-01-19T13:02:08	19	1	2024	2606030	2606030	HUMAN_OBSERVATION	iNaturalist	Observations	197308773		Sofía Toloza	2024-01-22T13:37:26	CC_BY_NC_4_0	Sofía Toloza	Sofía Toloza			2024-05-20T17:50:32.437Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4506879078	aab0cf80-0c64-11dd-84d1-b8a03c50a862	LD:General:2296943	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia gracilis		SPECIES	Cladonia gracilis (L.) Willd.	Cladonia gracilis		CL	No locality information available	Magallanes	PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	-53.85	-71.116667							1969-10-09	9	10	1969	2607596	2607596	PRESERVED_SPECIMEN	LD	General	2296943				CC_BY_NC_4_0		H. Imshaug & K. Ohlsson			2024-05-19T02:02:51.109Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4506878032	aab0cf80-0c64-11dd-84d1-b8a03c50a862	LD:General:2295469	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia gracilis	elongata	SUBSPECIES	Cladonia gracilis subsp. elongata (Wulfen) Vain.	Cladonia gracilis subsp. elongata		CL	Angol	Araucanía	PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	-37.8	-72.716667							1971-03-13	13	3	1971	6337653	2607596	PRESERVED_SPECIMEN	LD	General	2295469				CC_BY_NC_4_0		M. Mahu			2024-05-19T02:02:51.675Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4506878031	aab0cf80-0c64-11dd-84d1-b8a03c50a862	LD:General:2295405	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia gracilis		SPECIES	Cladonia gracilis (L.) Willd.	Cladonia gracilis		CL	No locality information available	Archipiélago Juan Fernández	PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	-33.768333	-80.791944							1917-02-12	12	2	1917	2607596	2607596	PRESERVED_SPECIMEN	LD	General	2295405				CC_BY_NC_4_0		Carl & Inga Skottsberg			2024-05-19T02:02:51.675Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4506877052	aab0cf80-0c64-11dd-84d1-b8a03c50a862	LD:General:2297199	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia gracilis		SPECIES	Cladonia gracilis (L.) Willd.	Cladonia gracilis		CL	No locality information available	Archipiélago Juan Fernández	PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	-33.768333	-80.791944							1965-12-03	3	12	1965	2607596	2607596	PRESERVED_SPECIMEN	LD	General	2297199				CC_BY_NC_4_0		Henry A. Imshaug			2024-05-19T02:02:51.122Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4506877051	aab0cf80-0c64-11dd-84d1-b8a03c50a862	LD:General:2297135	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia gracilis		SPECIES	Cladonia gracilis (L.) Willd.	Cladonia gracilis		CL	Cerro Correspondencia	Archipiélago Juan Fernández	PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	-33.766389	-80.807222							1965-11-30	30	11	1965	2607596	2607596	PRESERVED_SPECIMEN	LD	General	2297135				CC_BY_NC_4_0		Henry A. Imshaug			2024-05-19T02:02:51.121Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4506875064	aab0cf80-0c64-11dd-84d1-b8a03c50a862	LD:General:2296879	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia gracilis		SPECIES	Cladonia gracilis (L.) Willd.	Cladonia gracilis		CL	No locality information available	Archipiélago Juan Fernández	PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	-33.640556	-78.8525							1917-02-03	3	2	1917	2607596	2607596	PRESERVED_SPECIMEN	LD	General	2296879				CC_BY_NC_4_0		Carl & Inga Skottsberg			2024-05-19T02:02:51.255Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4506873973	aab0cf80-0c64-11dd-84d1-b8a03c50a862	LD:General:2282160	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia gracilis	elongata	SUBSPECIES	Cladonia gracilis subsp. elongata (Wulfen) Vain.	Cladonia gracilis subsp. elongata		CL	Angol	Araucanía	PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	-37.8	-72.716667							1971-03-13	13	3	1971	6337653	2607596	PRESERVED_SPECIMEN	LD	General	2282160				CC_BY_NC_4_0		M. Mahu			2024-05-19T02:02:50.989Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4500295609	b02acf5c-ce98-4337-98c7-367c05d217f4	http://id.luomus.fi/MY.15337486	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea xanthopoga		SPECIES	Usnea xanthopoga Nyl.	Usnea xanthopoga Nyl.		CL		Magallanes y la Antártica	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	-53.85	-71.116666							1969-10-09T00:00Z	9	10	1969	2606122	2606122	PRESERVED_SPECIMEN	H	H	http://id.luomus.fi/HA.H9234344	Imshaug 45584			CC_BY_4_0		Imshaug, H.			2024-05-22T23:12:55.222Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4500295568	b02acf5c-ce98-4337-98c7-367c05d217f4	http://id.luomus.fi/MY.15337701	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea lethariiformis		SPECIES	Usnea lethariiformis	Usnea lethariiformis Motyka		CL	San Martín Lake	Aysén Region	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	-48.83	-72.6							1932-10-01T00:00Z/1932-10-31T00:00Z		10	1932	7247976	7247976	PRESERVED_SPECIMEN	H	H	http://id.luomus.fi/HA.H9234403		Räsänen, Veli		CC_BY_4_0		Donat, Arturo			2024-05-22T23:12:55.426Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4500295521	b02acf5c-ce98-4337-98c7-367c05d217f4	http://id.luomus.fi/MY.15337174	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea cornuta		SPECIES	Usnea cornuta Körb.	Usnea cornuta Körb.		CL		Chiloé	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	-44.133333	-73.483333							1969-09-19T00:00Z	19	9	1969	7407993	7407993	PRESERVED_SPECIMEN	H	H	http://id.luomus.fi/HA.H9234290	Imshaug 43116	Halonen, Pekka		CC_BY_4_0		Imshaug, H.			2024-05-22T23:12:57.906Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4500295464	b02acf5c-ce98-4337-98c7-367c05d217f4	http://id.luomus.fi/MY.15337192	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea fuegiana		SPECIES	Usnea fuegiana	Usnea fuegiana Motyka		CL	Brunswick Peninsula	Magallanes y la Antártica	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	-52.7	-70.9							1971-10-06T00:00Z	6	10	1971	3410174	3410174	PRESERVED_SPECIMEN	H	H	http://id.luomus.fi/HA.H9234286	Imshaug 49547			CC_BY_4_0		Imshaug, H.			2024-05-22T23:12:57.788Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4500295328	b02acf5c-ce98-4337-98c7-367c05d217f4	http://id.luomus.fi/MY.15337208	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea fuegiana		SPECIES	Usnea fuegiana	Usnea fuegiana Motyka		CL		Brunswick Peninsula	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	-52.95	-70.783333							1971-10-06T00:00Z	6	10	1971	3410174	3410174	PRESERVED_SPECIMEN	H	H	http://id.luomus.fi/HA.H9234282	Imshaug 49380			CC_BY_4_0		Imshaug, H. A.			2024-05-22T23:12:57.625Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4500295321	b02acf5c-ce98-4337-98c7-367c05d217f4	http://id.luomus.fi/MY.15337204	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea fuegiana		SPECIES	Usnea fuegiana	Usnea fuegiana Motyka		CL		Brunswick Peninsula	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	-52.8	-71.0							1971-10-06T00:00Z	6	10	1971	3410174	3410174	PRESERVED_SPECIMEN	H	H	http://id.luomus.fi/HA.H9234283	Imshaug 49530			CC_BY_4_0		Imshaug, H. A.			2024-05-22T23:12:57.626Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4444128009	b258e0d8-d282-4d84-898a-655c5375f645	http://id.luomus.fi/MY.5070648	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina	Ramalina celastri		SPECIES	Ramalina striatula Nees & Flot.	Ramalina striatula Nees & Flot.		CL		Cachapoal	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	-34.16656	-70.73447	8000.0										3395415	2608150	PRESERVED_SPECIMEN	H	H-NYL	http://id.luomus.fi/HA.H9504436		Kashiwadani, H.		CC_BY_4_0		Bertero, C. L. G.	SYNTYPE		2024-05-19T19:46:23.647Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4444125134	b258e0d8-d282-4d84-898a-655c5375f645	http://id.luomus.fi/MY.5079325	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora xanthophana		SPECIES	Acarospora rhabarbarina Hue	Acarospora rhabarbarina Hue		CL		Elqui	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	-29.95123	-71.34388	20000.0										2600553	7249998	PRESERVED_SPECIMEN	H	H-NYL	http://id.luomus.fi/HA.H9508260		Knudsen, Kerry		CC_BY_4_0			TYPE		2024-05-19T19:46:22.273Z		CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4444122906	b258e0d8-d282-4d84-898a-655c5375f645	http://id.luomus.fi/MY.5071554	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea dasycera		SPECIES	Usnea dasycera	Usnea dasycera (Nyl.) Vain.		CL	Huite	Los Lagos, Chiloé Island	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	-42.108	-73.4368	5000.0						1868-01-01T00:00Z/1868-12-31T00:00Z			1868	3410620	3410620	PRESERVED_SPECIMEN	H	H-NYL	http://id.luomus.fi/HA.H9504991		Motyka, J.		CC_BY_4_0		Cunningham, R. O.	ORIGINALMATERIAL		2024-05-19T19:46:19.994Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4444122568	b258e0d8-d282-4d84-898a-655c5375f645	http://id.luomus.fi/MY.5071627	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea aureola		SPECIES	Usnea aureola	Usnea aureola Motyka		CL		Los Rios, Valdivia	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	-39.81512	-73.24241	140000.0										3410323	3410323	PRESERVED_SPECIMEN	H	H-NYL	http://id.luomus.fi/HA.H9505005	3	Motyka, J.		CC_BY_4_0		Hahn, H.	TYPE		2024-05-19T19:46:19.751Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4444122219	b258e0d8-d282-4d84-898a-655c5375f645	http://id.luomus.fi/MY.5305685	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia gracilis		SPECIES	Cladonia gracilis (L.) Willd.	Cladonia gracilis var. tenera Nyl.		CL			PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	-33.645139	-78.823189											2607596	2607596	PRESERVED_SPECIMEN	H	H-NYL	http://id.luomus.fi/HA.H9502633				CC_BY_4_0		Bertero, C. L. G.	LECTOTYPE		2024-05-19T19:46:19.338Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4442581408	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/81794769	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora xanthophana		SPECIES	Acarospora rhabarbarina Hue	Acarospora rhabarbarina		CL		Región Metropolitana de Santiago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.329145	-70.245464	1812.0						2015-01-10T12:29Z	10	1	2015	2600553	7249998	HUMAN_OBSERVATION	iNaturalist	Observations	81794769		danielaperezorellana	2021-06-06T00:52:18	CC_BY_NC_4_0	danielaperezorellana	danielaperezorellana			2024-05-20T16:51:37.480Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431013479	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/186098676	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Niorma	Niorma chrysophthalma		SPECIES	Teloschistes chrysophthalmus (L.) Th.Fr.	Teloschistes chrysophthalmus		CL		Valparaíso	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-32.971907	-71.253545	4.0						2023-09-28T11:12	28	9	2023	3429410	10948985	HUMAN_OBSERVATION	iNaturalist	Observations	186098676		Mónica Soto Barahona	2023-10-03T23:03:30	CC_BY_NC_4_0	Mónica Soto Barahona	Mónica Soto Barahona			2024-05-20T17:11:58.777Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430961476	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/170195458	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Chlamydopus	Chlamydopus meyenianus		SPECIES	Chlamydopus meyenianus (Klotzsch) Lloyd	Chlamydopus meyenianus		CL		Antofagasta	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-23.269504	-67.895731	3517.0						2022-08-27T11:00:20	27	8	2022	2535101	2535101	HUMAN_OBSERVATION	iNaturalist	Observations	170195458		Tom May	2023-07-01T05:31:22	CC_BY_NC_4_0	apterodorcus_bacchus	apterodorcus_bacchus			2024-05-20T17:46:45.698Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430865820	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/121458394	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Chlamydopus	Chlamydopus meyenianus		SPECIES	Chlamydopus meyenianus (Klotzsch) Lloyd	Chlamydopus meyenianus		CL		Atacama	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-28.646248	-71.075666	56594.0						2022-06-09T16:31	9	6	2022	2535101	2535101	HUMAN_OBSERVATION	iNaturalist	Observations	121458394		F	2022-06-12T18:40:39	CC_BY_NC_4_0	F	F			2024-05-20T16:57:15.805Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430464129	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/183760896	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Follmannia	Follmannia orthoclada		SPECIES	Follmannia orthoclada (Zahlbr.) Frödén, Arup & Søchting	Follmannia orthoclada		CL		Valparaíso	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-32.240325	-71.520333	24.0						2023-09-17T14:29:42	17	9	2023	9725555	9725555	HUMAN_OBSERVATION	iNaturalist	Observations	183760896		ian_medeiros	2024-01-24T19:03:35	CC_BY_NC_4_0	Ocoa Nativa	Ocoa Nativa			2024-05-20T17:51:28.191Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4405573566	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/180650533	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea barbata		SPECIES	Usnea barbata (L.) Weber ex F.H.Wigg	Usnea barbata		CL		Magallanes y Antártica Chilena	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-50.906883	-72.733147	17.0						2023-08-26T18:33:21	26	8	2023	7247607	7247607	HUMAN_OBSERVATION	iNaturalist	Observations	180650533		juanbulnes	2023-08-28T17:56:00	CC_BY_NC_4_0	juanbulnes	juanbulnes			2024-05-20T17:48:49.160Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4403341301	98bceab6-3c3e-4163-945d-6ca10576ebf1	919e6c8a-e59d-4338-8ecf-162ce51a0faa	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Follmannia	Follmannia orthoclada		SPECIES	Follmannia orthoclada (Zahlbr.) Frödén, Arup & Søchting	Follmannia orthoclada	(Zahlbr.) Frödén, Arup & Søchting	CL	Al rededor de la Estación Científica de la Universidad Católica de Santiago	Tarapacá	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	-20.821667	-70.158333			760.0				2017-12-02	2	12	2017	9725555	9725555	PRESERVED_SPECIMEN	ASU	Lichens	ASUL006355	11183	Vargas, R.	2019-04-09T00:00:00	CC_BY_NC_4_0		Bungartz, F.; Bungartz, F.			2024-05-16T17:09:42.117Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;AMBIGUOUS_COLLECTION;INSTITUTION_MATCH_FUZZY
4177302226	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/177922757	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Usnea	Usnea barbata		SPECIES	Usnea barbata (L.) Weber ex F.H.Wigg	Usnea barbata		CL		Araucanía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-38.810608	-71.288434	122.0						2016-05-15T10:00	15	5	2016	7247607	7247607	HUMAN_OBSERVATION	iNaturalist	Observations	177922757		Mónica Soto Barahona	2023-08-12T01:31:05	CC_BY_NC_4_0	Mónica Soto Barahona	Mónica Soto Barahona			2024-05-20T17:08:43.499Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4170172304	aab0cf80-0c64-11dd-84d1-b8a03c50a862	LD:General:1814786	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Hosseusiella	Hosseusiella chilensis		SPECIES	Caloplaca chilensis Kärnefelt, S.Y.Kondr., Frödén & Arup	Caloplaca chilensis		CL	road between Mina de Tofo and Chungungo, W side of the mountain	Coquimbo	PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	-29.456667	-71.274167							2001-01-28	28	1	2001	3431215	10769515	PRESERVED_SPECIMEN	LD	General	1814786				CC_BY_NC_4_0		P. Frödén & U. Arup			2024-05-19T02:02:40.020Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4170171301	aab0cf80-0c64-11dd-84d1-b8a03c50a862	LD:General:1802401	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Hosseusiella	Hosseusiella chilensis		SPECIES	Caloplaca chilensis Kärnefelt, S.Y.Kondr., Frödén & Arup	Caloplaca chilensis		CL	close to Punta Poroto	Coquimbo	PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	-29.753333	-71.330333							2001-01-26	26	1	2001	3431215	10769515	PRESERVED_SPECIMEN	LD	General	1802401				CC_BY_NC_4_0		P. Frödén & U. Arup			2024-05-19T02:02:39.405Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4170170302	aab0cf80-0c64-11dd-84d1-b8a03c50a862	LD:General:1802081	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Hosseusiella	Hosseusiella chilensis		SPECIES	Caloplaca chilensis Kärnefelt, S.Y.Kondr., Frödén & Arup	Caloplaca chilensis		CL	Fray Jorge NP, at the entrance of the park	Coquimbo	PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	-30.642667	-71.613167							2001-01-29	29	1	2001	3431215	10769515	PRESERVED_SPECIMEN	LD	General	1802081				CC_BY_NC_4_0		P. Frödén & U. Arup			2024-05-19T02:02:39.859Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4170169303	aab0cf80-0c64-11dd-84d1-b8a03c50a862	LD:General:1807030	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Hosseusiella	Hosseusiella chilensis		SPECIES	Caloplaca chilensis Kärnefelt, S.Y.Kondr., Frödén & Arup	Caloplaca chilensis		CL	Punta Teatinos	Coquimbo	PRESENT	1	c0758a16-296b-4ec3-97fd-8a057d9060f3	-29.8265	-71.294							2001-01-26	26	1	2001	3431215	10769515	PRESERVED_SPECIMEN	LD	General	1807030				CC_BY_NC_4_0		P. Frödén & U. Arup			2024-05-19T02:02:39.910Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_INVALID;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
